name,address,city,state,zip_code,country,region,phone,email,website,status
Adventures In Comics & Games,6026 Fair Oaks Blvd,Carmichael,CA,95608,USA,West,,adventures9860@sbcglobal.net,adventureson.com,Open
Affordable Cards & Comics,2395 Hamner Ave Ste F,Norco,CA,92860,USA,West,951-736-8552,info@affordablecardsnorco.com,affordablecardsnorco.com,Open
Aftertime Comics,1304 King St,Alexandria,VA,22314,USA,Southeast,(703) 548-5030,zzaftertime@aol.com,aftertimecomics.com,Open
Age Of Comics,5505 Osuna Rd NE,Albuquerque,NM,87109,USA,Southwest,,ageofcomics@hotmail.com,,Open
Alakazam Comics,17777 Main St Ste E,Irvine,CA,92614,USA,West,949-854-3744,irvine@alakazamcomics.com,alakazamcomics.com,Open
Alameda Sports Cards & Comics,1515 Webster St,Alameda,CA,94501,USA,West,,,,Open
Alexs MVP Cards & Comics,1590 York Ave,New York,NY,10028,USA,Northeast,212-831-2273,mvp@alexsmvp.com,alexsmvp.com,Open
Alien Worlds,6900 San Pedro Ave #121,San Antonio,TX,78216,USA,Southwest,,alienworlds2@yahoo.com,alienworldscomics.com,Open
All American Cards and Comics,161 W Market St,Warren,OH,44481,USA,Midwest,330-393-3137,,facebook.com/pages/all-american-cards-and-comics/162251137284,Open
All American Collectibles,6933 Hampton Ave,Saint Louis,MO,63109,USA,Midwest,314-352-7700,david.schmidt@allamericanccg.com,aac-mo.com,Open
All American Comics and Cards,1295 Boardman Canfield Rd,Youngstown,OH,44512,USA,Midwest,330-629-8754,,facebook.com/AllAmericanCardsAndComics,Open
All Heroes Comics,4410 Lake Ave,Rochester,NY,14612,USA,Northeast,(585) 865-9113,,http://www.allheroescomics.com,Open
All in A Dream Comics,3115 E Colfax Ave,Denver,CO,80206,USA,West,,,,Open
All Star Comics & Collectibles,200 E Montauk Hwy,Lindenhurst,NY,11757,USA,Northeast,347-335-6289,allstarcomicsny@gmail.com,,Open
All-Star Comics,12325 N May Ave #113,Oklahoma City,OK,73120,USA,Southwest,,,allstarcomicsokc.com,Open
Allstar Comics & Games,4406 Dyer St,El Paso,TX,79930,USA,Southwest,,,facebook.com/AllStarElPaso,Open
Alpha Comics & Games,120 W Pine Street,Warrensburg,MO,64093,USA,Midwest,,,,Open
Als Comic Shop,1847 Pacific Ave,Stockton,CA,95204,USA,West,(209) 464-1513,,alscomics.com,Open
Alter Ego Comics,331 7th Ave,Marion,IA,52302,USA,Midwest,,erin@alteregoia.com,alteregoia.com,Open
Alter Ego Comics,230 N Main St,Lima,OH,45801,USA,Midwest,419-224-6700,support@alteregocomics.com,alteregocomics.com,Open
Altered State Comics,671 Big Bend Rd,Manchester,MO,63021,USA,Midwest,636-220-4785,AlteredStateSTL@gmail.com,alteredstatecomics.com,Open
Alternate Reality Comics,5300 S Eastern Ave #130,Las Vegas,NV,89119,USA,West,,,alternaterealitycomics.net,Open
Alternate Reality Inc,3149 W 111th St,Chicago,IL,60655,USA,Midwest,773-881-4090,arcomics@msn.com,myalternatereality.com,Open
Alternate Universe,1181 Chapel Street,New Haven,CT,6511,USA,Northeast,(203) 562-0108,altun96@aol.com,www.alternateuniversect.com,Open
Alternate Universe Comics,398 Bridgeport Ave,Milford,CT,6460,USA,Northeast,(203) 876-8539,alternateuniversect@gmail.com,www.alternateuniversect.com,Open
Alterniverse,1164 Rte 9G Suite 6,Hyde Park,NY,12538,USA,Northeast,(845) 233-4234,alterniverse2@aol.com,alterniverse.net,Open
Amazing Book-Store,3718 Richfield Rd,Flint,MI,48506,USA,Midwest,810-736-3025,amazingbookstore@comcast.net,http://www.amazebookstore.com/,Open
Amazing Comics & Cards,5555 E Stearns St Ste 102,Long Beach,CA,90815,USA,West,,amazingcomics@att.net,amazingcomics.com,Open
Amazing Comics & Cards,6735 Westminster Blvd Ste E,Westminster,CA,92683,USA,West,714-379-0177,amazingcomicswest@gmail.com,amazingcomics.com,Open
Amazing Fantasy,650 Irving St,San Francisco,CA,94122,USA,West,415-681-4344,,amazingfantasy.com,Open
Amazing Fantasy Books & Comics,20523 S La Grange Rd,Frankfort,IL,60423,USA,Midwest,,contact_us@afbooks.com,afbooks.com,Open
Amazing Fantasy Books & Comics Lockport,113 E 9th St,Lockport,IL,60441,USA,Midwest,,contact_us@afbooks.com,afbooks.com,Open
Amazing Fantasy Books & Comics Tinley Park,15948 S Harlem Ave,Tinley Park,IL,60477,USA,Midwest,,contact_us@afbooks.com,afbooks.com,Open
Amazing Fantasy Comics,209-C Village Ave.,Yorktown,VA,23693,USA,Southeast,,,afbooks.com,Open
Amazing Heroes,1025A Stuyvesant Ave,Union,NJ,7083,USA,Northeast,908-687-4338,amazingheroes@hotmail.com,amazingheroes.com,Open
Amazing World of Comics,19 Church Street,Burlington,VT,5401,USA,Northeast,,,,Unknown
Americas Heroes Comics & Games,3401 W Stan Schlueter Loop Ste 8,Killeen,TX,76549,USA,Southwest,,,americasheroescomicskilleen.com,Open
Amok Time,108 New South Rd Suite C,Hicksville,NY,11801,USA,Northeast,(516) 520-0975,amoktime@aol.com,www.amoktime.com,Open
Anarchy Comics & Games,1212 Howard St,Omaha,NE,68102,USA,Midwest,,,,Unknown
Androids Amazing Comics,61 Railroad Avenue,Sayville,NY,11782,USA,Northeast,(631) 567-8069,artie@androidscomics.com,androidscomics.com,Open
Annex Comics,308 Broadway,Newport,RI,2840,USA,Northeast,401-847-4607,annex.comics@cox.net,annexcomics.com,Open
Anthonys Comic Book Art Warehouse and Office,43 Romeo St,Moonachie,NJ,7074,USA,Northeast,917-821-8893,asnyder@anthonyscomicbookart.com,anthonyscomicbookart.com,Open
Anthonys Comic Books Original Art & Collectibles Retail Store,118 Fort Lee Rd,Leonia,NJ,7605,USA,Northeast,201-849-5223,info@anthonyscomicbookart.com,anthonyscomicbookart.com,Open
Antiquarium Books & Collectibles,504 E High St,Jefferson City,MO,65101,USA,Midwest,,,antiquarium.tripod.com,Open
Anyone Comics,831 Nostrand Ave,Brooklyn,NY,11225,USA,Northeast,347-350-8422,info@anyonecomics.com,anyonecomics.com,Open
Aquilonia,412 Fulton St,Troy,NY,12180,USA,Northeast,(518) 271-1069,lupir@aol.com,aquiloniacomicsandcards.com,Open
Arcade Entertainment,N90W16933 Appleton Ave,Menomonee Falls,WI,53051,USA,Midwest,,,arcade-entertainment.com,Open
Arcane Comics And More,15202 Aurora Ave N Ste A,Shoreline,WA,98133,USA,West,,info@arcanecomics.net,arcanecomicbooks.com,Open
Arsenal Comics & Games,1610-1 Newbury Rd Ste A,Newbury Park,CA,91320,USA,West,,arsenal@arsenalcng.com,arsenalcomicsandgames.com,Open
Arsenal Comics & Games,3431 Telegraph Rd,Ventura,CA,93003,USA,West,(805) 620-0543,service@arsenalcng.com,arsenalcomicsandgames.com,Open
Ash Avenue Comics & Books,806 S Ash Ave,Tempe,AZ,85281,USA,Southwest,,,ashavecomics.com,Open
Astro-Zombies,3100 Central Ave SE,Albuquerque,NM,87106,USA,Southwest,,info@astrozombies.com,astrozombies.com,Open
Asylum Comics,915 E Charleston Blvd,Las Vegas,NV,89104,USA,West,,,,Unknown
Asylum Comics,212 Third Street Suite A,Marietta,OH,45750,USA,Midwest,(740) 373-9710,asylum_comics@yahoo.com,www.facebook.com/AsylumComics,Open
Atlantis Games & Comics,145 E Little Creek Rd,Norfolk,VA,23505,USA,Southeast,,ac3@atlantis-comics.com,atlantis-comics.com,Open
Atlantis Games and Comics,2862 Airline Blvd,Portsmouth,VA,23701,USA,Southeast,757-465-1617,ac1@atlantis-comics.com,atlantis-comics.com,Open
Atlantis Games and Comics,9649 1st View St,Norfolk,VA,23503,USA,Southeast,757-502-8954,ac3@atlantis-comics.com,atlantis-comics.com,Open
Atlas Comics,5251 N Harlem Ave,Chicago,IL,60656,USA,Midwest,,atlas@acomics.com,acomics.com,Open
Atomic City Comics,638 South St,Philadelphia,PA,19147,USA,Northeast,,atomiccitycomics@aol.com,atomic-city-comics.b12sites.com,Open
Atomic Comics,86 W Washington St,Hagerstown,MD,21740,USA,Unknown,,,instagram.com/atomic_comics_hagerstown,Open
Atomic Comics,11414 Artesia Blvd Ste A,Artesia,CA,90701,USA,West,562-319-7572,,facebook.com/nov018,Open
Atomic Comics and Gaming,4904 Broadway,San Antonio,TX,78209,USA,Southwest,,,,Unknown
Atomic Comics Emporium,452 Denbigh Blvd Ste C,Newport News,VA,23608,USA,Southeast,,atmcmx@gmail.com,atomiccomicsemporium.com,Open
Atomic Comics Games & Music,2418 W 7th St,Muncie,IN,47302,USA,Midwest,7652881500,,atomicgamesindiana.com,Open
Atomik Comiks,213 E Main St,Johnson City,TN,37604,USA,Southeast,,,atomikcomiks.com,Unknown
Augusta Book Exchange,280 S Belair Rd Suite 5,Martinez,GA,30907,USA,Southeast,(706) 860-6553,abx.augusta@gmail.com,facebook.com/groups/136179031760,Open
Austin Books & Comics,5002 North Lamar Blvd,Austin,TX,78751,USA,Southwest,,info@austinbooks.com,austinbooks.com,Open
Average Ape Comics and Games,2325 Balls Ferry Rd,Anderson,CA,96007,USA,West,,averageapestudios@gmail.com,averageape.com,Open
Aw Yeah Comics,119 E Charles St,Muncie,IN,47305,USA,Midwest,7652825297,christina@awyeahcomicsmuncie.com,awyeahcomicsmuncie.com,Open
Aw Yeah Comics NY,313 Halstead Ave,Harrison,NY,10528,USA,Northeast,914-732-3600,aycny@awyeahcomics.com,awyeahcomics.com,Open
Axtion Comics Cards Games,2200 N Highway 190,Covington,LA,70433,USA,Southeast,985-809-2939,,,Open
B and D Sports Cards and Comics,1326 Piney Forest Road,Danville,VA,24540,USA,Southeast,434-836-9133,,instagram.com/bd.cardsandcomics,Open
B-Bop Comics,3940 Main St,Kansas City,MO,64111,USA,Midwest,,,bbopcomics.com,Open
B-Bop Comics South,5336 W 95th St,Prairie Village,KS,66207,USA,Midwest,,,bbopcomics.com,Open
B-Town Comics & Games,1604 Mount Pleasant St,Burlington,IA,52601,USA,Midwest,319-209-2768,,btowncomicsandgames.com,Open
Babylon Collectibles,225 Deer Park Ave,Babylon,NY,11702,USA,Northeast,631-482-9056,,facebook.com/BabylonCollectibles,Open
Back Issue Comics,695 E Lewelling Blvd,Hayward,CA,94541,USA,West,,,,Unknown
Back To the Past,20770 Parker St,Farmington Hills,MI,48336,USA,Midwest,313-533-3130,,http://gobacktothepast.com/,Open
Back To the Past Comics,12670 Inkster Rd,Redford,MI,48239,USA,Midwest,313-533-3130,,http://gobacktothepast.com/,Open
Bailey's Comics of Lindenhurst,282 North Wellwood Ave,Lindenhurst,NY,11757,USA,Northeast,(631) 225-5085,baileyscomics@gmail.com,www.baileyscomics.com,Open
Bargain Comics & Cards,19 E Bijou St,Colorado Springs,CO,80903,USA,West,(719) 578-8847,comics@escapevelocitycomics.com,escapevelocitycomics.com,Open
Bases Cards & Comics,42035 12th St W #106,Lancaster,CA,93534,USA,West,661-942-1396,,instagram.com/basescardsandcomics,Open
BaT Comics & Games,218 Broadway St,Chico,CA,95928,USA,West,530-898-0550,,batcomicsandgames.com,Open
Batter-Up Gaming & Sportscards,1830 Main St Ste 200,Tewksbury,MA,1876,USA,Northeast,978-640-1586,,www.batterupsportscards.net,Open
Battlestar Comics,G4383 S Saginaw St,Burton,MI,48529,USA,Midwest,810-341-3331,jameskruger@yahoo.com,http://www.battlestarcomics.com/,Open
Bazinga Comics,2941 Thousand Oaks #101,San Antonio,TX,78247,USA,Southwest,,custservice@bazingacomics.com,bazingacomics.com,Open
BC Comix of Battle Creek,669 Capital Ave SW,Battle Creek,MI,49015,USA,Midwest,(269) 963-3773,bccomix10@gmail.com,bccomix.com,Open
BCS Books and Comics,701 Inwood Dr,Bryan,TX,77802,USA,Southwest,,dagmar.jones@gmail.com,bcsbooksandcomics.com,Open
Beachcomber Collectibles,6692 Black Horse Pike,Egg Harbor Township,NJ,8234,USA,Northeast,(609) 645-1031,,beachcombercoinsinc.com,Open
Beachead Comics,1326 W Chew St,Allentown,PA,18102,USA,Northeast,610-770-1326,beachcom@aol.com,beacheadcomics.com,Open
Beavs Comics,124 W. Main St.,Middletown,DE,19709,USA,Unknown,,,,Unknown
Bedrock City Comic Co,4602A Washington,Houston,TX,77007,USA,Southwest,,bedrock5@bedrockcity.com,bedrockcity.com,Open
Bedrock City Comic Co,6516 Westheimer Rd Ste D,Houston,TX,77057,USA,Southwest,,bedrock@bedrockcity.com,bedrockcity.com,Open
Bedrock City Comic Co,6927 FM 1960 W Ste D,Houston,TX,77069,USA,Southwest,,bedrock2@bedrockcity.com,bedrockcity.com,Open
Bedrock City Comic Co,102 W Bay Area Blvd,Webster,TX,77598,USA,Southwest,,bedrock4@bedrockcity.com,bedrockcity.com,Open
Bedrock City Comics,4831 HWY 6,Missouri City,TX,77459,USA,Southwest,,bedrock6@bedrockcity.com,bedrockcity.com,Open
Bedrock Comics,371 Worcester Rd,Framingham,MA,1701,USA,Northeast,508-872-2317,bedrockcx@aol.com,www.bedrock-comics.com,Open
Belichs Nostalgia World,8228 W Lincoln Ave,Milwaukee,WI,53219,USA,Midwest,,,,Unknown
Bell Book and Comic,458 Patterson Rd,Dayton,OH,45419,USA,Midwest,937-643-9006,bellbookcomiclists@gmail.com,bellbookandcomic.com,Open
Bells Comics Cards and Games,25 Pine Grove Square,Grove City,PA,16127,USA,Northeast,724-458-4081,,facebook.com/groups/bellscomics,Open
Best Comics & Collectibles,1300 Jericho Turnpike,New Hyde Park,NY,11040,USA,Northeast,(516) 328-1900,tommybest@aol.com,www.bestcomics.com,Open
Bethany Beach Comics and Gaming,38017 Fenwick Shoals Blvd,Selbyville,DE,19975,USA,South,302-539-0210,,facebook.com/ComicsAndGamingBBD,Open
Beyond Comics,18749 North Frederick Ave,Gaithersburg,MD,20879,USA,Southeast,(301) 216-0007,beyondcomics@beyondcomics.com,beyondcomics.com,Open
Beyond Comics,5632 Buckeystown Pike,Frederick,MD,21704,USA,Southeast,(301) 668-8202,beyondcomics@beyondcomics.com,beyondcomics.com,Open
Bibliotech Books & Comics,123 E Main Street,Shawnee,OK,74801,USA,Southwest,,bbccomics@aol.com,bbcbooksandcomics.com,Open
Big Bang Comics & Collectibles,437 Broad St,Sewickley,PA,15143,USA,Northeast,(412) 259-8742,bigbangcomicsandcollectibles@gmail.com,bigbangcomicsandcollectibles.com,Open
Big Bens Comix Oasis,6711 Allen Rd,Allen Park,MI,48101,USA,Midwest,313-382-0700,bigbencomixoasis@aol.com,https://www.comixoasis.com/,Open
Big Brother Comics,920 20th St #150,Sacramento,CA,95811,USA,West,916-441-6461,bigbrothercomics@gmail.com,bigbrothercomics.com,Open
Big Johns Cards & Collectibles,6401 Highway 40 West,Columbia,MO,65202,USA,Midwest,,,,Open
Big Mikes Comix & Cards,2820 Shaffer Rd,Atwater,CA,95301,USA,West,209-635-1919,,bigmikescomix.com,Open
Big Planet Comics,4908 Fairmont Ave,Bethesda,MD,20814,USA,Southeast,(301) 654-6856,bethesda@bigplanetcomics.com,bigplanetcomics.com,Open
Big Planet Comics,1524 U St NW,Washington,DC,20009,USA,Southeast,(202) 842-1961,dc@bigplanetcomics.com,bigplanetcomics.com,Open
Big Planet Comics,426 Maple Ave E,Vienna,VA,22180,USA,South,703-242-9412,vienna@bigplanetcomics.com,bigplanetcomics.com,Open
Big Planet Comics,7939 Norfolk Ave,Bethesda,MD,20814,USA,South,301-654-6856,bethesda@bigplanetcomics.com,bigplanetcomics.com,Open
Big Sky Comics & Collectibles,323 24th St W #C,Billings,MT,59102,USA,West,,,,Open
Bills Books & More,2215 6th St SW,Canton,OH,44706,USA,Midwest,(330) 453-3996,info@billsbooksandmore.com,billsbooksandmore.com,Open
Bittermann's Comics and More,117 Main St,East Greenville,PA,18041,USA,Northeast,,,,Open
Bizarro World,706 5th St,Davis,CA,95616,USA,West,,bizarroworld@hotmail.com,bizarroworld.net,Open
Bizarro World,223 E St,Davis,CA,95616,USA,West,530-759-9490,bizarroworld@hotmail.com,bizarroworld.net,Open
Black Cat Comics,2261 Highland Drive,Salt Lake City,UT,84106,USA,West,,cybergage817@gmail.com,blackcat-comics.com,Open
Blackbird Comics,5615 Losee Rd #105,North Las Vegas,NV,89081,USA,West,,,,Open
Blue Devils Sports Cards,414 Ohio Avenue,McDonald,OH,44437,USA,Midwest,330-530-0200,,,Open
Blue Line Collectibles,1728 W Ritner St,Philadelphia,PA,19145,USA,Northeast,,bluelinecollectiblesphilly@gmail.com,instagram.com/bluelinecollectibles,Open
Blue Moon Comics,1545 4th St Ste A,San Rafael,CA,94901,USA,West,415-448-5342,blumooncomix@earthlink.net,bluemooncomics.com,Open
BlueBell Comics & Collectibles,1715 Forest Creek Drive,Blue Bell,PA,19422,USA,Northeast,,,,Unknown
BlueMoon Comics Strikes Back,2405 S Earl Ave,Lafayette,IN,47905,USA,Midwest,7657428787,geoff@bluemooncomics.net,bluemooncomics.net,Open
Board Game Barrister LLC,2235 S Kinnickinnic Ave,Milwaukee,WI,53207,USA,Midwest,,gbl@boardgamebarrister.com,boardgamebarrister.com,Open
Bob's Comic Castle,2150 W White River Blvd,Muncie,IN,47303,USA,Midwest,7652821563,,facebook.com/Bobs-Comic-Castle,Open
Bob's Hobbies & Collectibles,659 Dickinson St,Springfield,MA,1108,USA,Northeast,(781) 781-2627,robert-mankus@comcast.net,,Open
Bobs Comics,979 Gadsden Hwy,Birmingham,AL,35235,USA,Southeast,(205) 833-6914,,,Open
Boca Comics & Cards,20423 State Road 7,Boca Raton,FL,33498,USA,Southeast,(561) 654-4180,,,Unknown
Book End,6041 N Henry Blvd Ste C,Stockbridge,GA,30281,USA,Southeast,(770) 474-1032,,,Open
Book Nook,3073 North Druid Hills Rd,Decatur,GA,30033,USA,Southeast,(470) 986-1588,booknookatlanta@hotmail.com,booknookdecatur.com,Open
Book Stan,204 N Fort Hood St Ste D,Killeen,TX,76541,USA,Southwest,,,facebook.com/BookStan,Open
Bookery Fantasy,16 W Main St,Fairborn,OH,45324,USA,Midwest,(937) 879-1408,Bookeryfan@aol.com,www.bookeryfantasy.com,Open
Books Comics and Things,5936 West Jefferson Blvd,Fort Wayne,IN,46804,USA,Midwest,2607552425,,bctcomics.com,Open
Books Comics and Things,2212 Maplecrest Rd,Fort Wayne,IN,46815,USA,Midwest,,bct@bctcomics.com,bctcomics.com,Open
Books Galore,5546 Peach St,Erie,PA,16509,USA,Northeast,814-864-1853,eriebooksgalore@yahoo.com,eriebooksgalore.com,Open
Boomerang Comics,500 E Round Grove Rd Ste 313,Lewisville,TX,75067,USA,Southwest,,info@boomerangcomics.com,boomerangcomics.com,Open
Borderlands Comics and Games,1434 Laurens Rd,Greenville,SC,29607,USA,Southeast,(864) 235-3488,borderlandscomics@gmail.com,,Open
Boscos Comics Cards & Games,2606 Spenard Rd,Anchorage,AK,99503,USA,West,,info@boscos.com,boscos.com,Open
Boys of Summer Comics & Collectables,490 Merchant St Ste 103,Vacaville,CA,95688,USA,West,707-448-0833,,,Open
Brave New Worlds,433 W Moreland Rd,Willow Grove,PA,19090,USA,Northeast,(215) 657-8838,rob@bravenewworldscomics.com,http://www.bravenewworldscomics.com,Open
Brave New Worlds,55 N 2nd St,Philadelphia,PA,19106,USA,Northeast,215-925-6525,rob@bravenewworldscomics.com,bravenewworldscomics.com,Open
Bring Your Old Books,48551 Van Dyke Ave,Shelby Township,MI,48317,USA,Midwest,586-731-6473,byob48317@yahoo.com,http://bringyouroldbooks.com/,Open
Bronze Age Bat Cave,20 S Santa Cruz Ave Ste 112,Los Gatos,CA,95030,USA,West,408-827-4364,bronzeagebatcave@gmail.com,bronzeagebatcave.net,Open
BSI Comics,3030 Severn Ave Ste 7,Metairie,LA,70002,USA,Southeast,504-885-5250,bsi@bsicomics.com,bsicomics.com,Open
BuBs Comics and Cards,7483 Monterey Rd,Gilroy,CA,95020,USA,West,408-767-2086,,bubscomicsncards.com,Open
Bulletproof Comics Inc,2178 Nostrand Ave,Brooklyn,NY,11210,USA,Northeast,(718) 434-1800,redkevlar6@aol.com,bulletproofcomix.com,Open
Bunky Brothers Comics,1437 N Carolan Ave,Burlingame,CA,94010,USA,West,650-888-8472,bunky@bunkybrothers.com,bunkybrothers.com,Open
Buy Me Toys & Comics,4615 Grape Road Suite C,Mishawaka,IN,46545,USA,Midwest,,,buymetoys.com,Open
C & C Comics & Cards,318 Winfield Road,Saint Albans,WV,25177,USA,Southeast,(304) 727-5207,,,Open
C-BAM!,1845 N Garland Ave,Garland,TX,75040,USA,Southwest,,go.cbam@yahoo.com,cbamntx.com,Open
California Comic,355 S Western Ave,Los Angeles,CA,90020,USA,West,,,,Unknown
Camelot Comics,820 Simms Street Suite 13,Golden,CO,80401,USA,West,,,,Unknown
Campus Comics,1422 Walnut St,Murphysboro,IL,62966,USA,Midwest,618-457-6011,,,Open
Candy Comic Books,5242 Beach Blvd,Buena Park,CA,90621,USA,West,,,,Unknown
Cape & Cowl Comics,1601 Clay St,Oakland,CA,94612,USA,West,510-907-0678,comics@capeandcowlcomics.com,capeandcowlcomics.com,Open
Capital City Collectibles,1723 E Michigan Ave,Lansing,MI,48912,USA,Midwest,,,,Unknown
Capital City Comics,1910 Monroe St,Madison,WI,53711,USA,Midwest,,,,Open
Capital Comics,5212 Hollyridge Dr,Raleigh,NC,27612,USA,Southeast,919-781-9500,capcomraleigh@gmail.com,capitolcomicsnc.com,Open
Capital Comics,207 Main St,Annapolis,MD,21401,USA,South,410-216-9711,capitalcomicsmd@gmail.com,capitalcomicsmd.com,Open
Capitol City Comic Shop,415 Coliseum Blvd,Montgomery,AL,36109,USA,Southeast,(334) 215-3335,,instagram.com/capitol_city_comics,Open
Capitol City Comic Shop,177 Eastern Blvd # A,Montgomery,AL,36117,USA,Southeast,,,,Open
Captain Bengals Comic Cove,348 N 3rd Ave,Pocatello,ID,83201,USA,West,,captainbengalcomiccove@gmail.com,,Open
Captain Blue Hen Comics,280 E. Main St. Suite 101,Newark,DE,19711,USA,Northeast,(302) 737-3434,mail@captainbluehen.com,captainbluehen.com,Open
Captain Comics,710 S Vista Ave,Boise,ID,83705,USA,West,,captain@captain-comics.com,captain-comics.com,Open
Captains Comics and Toys,1209 Sam Rittenberg Blvd Ste D,Charleston,SC,29407,USA,Southeast,(843) 766-6611,info@captainscomics.com,captainscomics.com,Open
Captains Comics Toys and Games,6551 S Main St,Ashtabula,OH,44004,USA,Midwest,440-661-0443,,facebook.com/Captains-Comics-Toys-And-105121631055389,Open
Card Corner,207 S 2nd St,Festus,MO,63028,USA,Midwest,636-933-0999,,,Open
Cardinal Comics & Collectibles,111 S Ludington St,Columbus,WI,53925,USA,Midwest,,,facebook.com/cardinalcomics,Open
Cards and Comics Central,5424 Geary Blvd,San Francisco,CA,94121,USA,West,415-668-3544,cccentral2@gmail.com,cccentralsf.com,Open
